,SEASON,TEAM_ID,TEAM_ABBR,IsHomeTeam,WINS,WINS_HOME,GAMES,PTS,PTS_opp,d_PTS_per_GAME,WIN_PCT_TOTAL,WIN_PCT_HOME_GMS,WIN_PCT_AWAY_GMS
42,2004,1610612750,MIN,41,44,24,82,7934,7815,1.451219512195122,0.5365853658536586,0.5853658536585366,0.4878048780487805
43,2004,1610612751,BKN,41,42,24,82,7496,7619,-1.5,0.5121951219512195,0.5853658536585366,0.43902439024390244
44,2004,1610612752,NYK,41,33,22,82,7977,8177,-2.4390243902439024,0.4024390243902439,0.5365853658536586,0.2682926829268293
45,2004,1610612753,ORL,41,36,24,82,8160,8344,-2.2439024390243905,0.43902439024390244,0.5853658536585366,0.2926829268292683
46,2004,1610612754,IND,41,44,25,82,7626,7564,0.7560975609756098,0.5365853658536586,0.6097560975609756,0.4634146341463415
47,2004,1610612755,PHI,41,43,25,82,8128,8189,-0.7439024390243902,0.524390243902439,0.6097560975609756,0.43902439024390244
48,2004,1610612756,PHX,41,62,31,82,9054,8470,7.121951219512195,0.7560975609756098,0.7560975609756098,0.7560975609756098
49,2004,1610612757,POR,41,27,18,82,7621,7949,-4.0,0.32926829268292684,0.43902439024390244,0.21951219512195122
50,2004,1610612758,SAC,41,50,30,82,8505,8328,2.158536585365854,0.6097560975609756,0.7317073170731707,0.4878048780487805
51,2004,1610612759,SAS,41,59,38,82,7888,7248,7.804878048780488,0.7195121951219512,0.926829268292683,0.5121951219512195
52,2004,1610612760,OKC,41,52,26,82,8113,7925,2.292682926829268,0.6341463414634146,0.6341463414634146,0.6341463414634146
53,2004,1610612761,TOR,41,33,22,82,8178,8311,-1.6219512195121952,0.4024390243902439,0.5365853658536586,0.2682926829268293
54,2004,1610612762,UTA,41,26,18,82,7625,7975,-4.2682926829268295,0.3170731707317073,0.43902439024390244,0.1951219512195122
55,2004,1610612763,MEM,41,45,26,82,7661,7473,2.292682926829268,0.5487804878048781,0.6341463414634146,0.4634146341463415
56,2004,1610612764,WAS,41,45,29,82,8241,8268,-0.32926829268292684,0.5487804878048781,0.7073170731707317,0.3902439024390244
57,2004,1610612765,DET,41,54,32,82,7653,7336,3.8658536585365852,0.6585365853658537,0.7804878048780488,0.5365853658536586
58,2004,1610612766,CHA,41,18,14,82,7729,8220,-5.987804878048781,0.21951219512195122,0.34146341463414637,0.0975609756097561
59,2005,1610612737,ATL,41,26,18,82,7972,8362,-4.7560975609756095,0.3170731707317073,0.43902439024390244,0.1951219512195122
60,2005,1610612738,BOS,41,33,21,82,8033,8159,-1.5365853658536586,0.4024390243902439,0.5121951219512195,0.2926829268292683
61,2005,1610612739,CLE,41,50,31,82,8002,7819,2.231707317073171,0.6097560975609756,0.7560975609756098,0.4634146341463415
62,2005,1610612740,NOP,41,38,24,82,7611,7842,-2.817073170731707,0.4634146341463415,0.5853658536585366,0.34146341463414637
63,2005,1610612741,CHI,41,41,21,82,8020,7968,0.6341463414634146,0.5,0.5121951219512195,0.4878048780487805
64,2005,1610612742,DAL,41,60,34,82,8130,7632,6.073170731707317,0.7317073170731707,0.8292682926829268,0.6341463414634146
65,2005,1610612743,DEN,41,44,26,82,8227,8208,0.23170731707317074,0.5365853658536586,0.6341463414634146,0.43902439024390244
66,2005,1610612744,GSW,41,34,21,82,8076,8187,-1.353658536585366,0.4146341463414634,0.5121951219512195,0.3170731707317073
67,2005,1610612745,HOU,41,34,15,82,7387,7517,-1.5853658536585367,0.4146341463414634,0.36585365853658536,0.4634146341463415
68,2005,1610612746,LAC,41,47,27,82,7970,7841,1.5731707317073171,0.573170731707317,0.6585365853658537,0.4878048780487805
69,2005,1610612747,LAL,41,45,27,82,8154,7949,2.5,0.5487804878048781,0.6585365853658537,0.43902439024390244
70,2005,1610612748,MIA,41,52,31,82,8191,7874,3.8658536585365852,0.6341463414634146,0.7560975609756098,0.5121951219512195
71,2005,1610612749,MIL,41,40,25,82,8020,8105,-1.0365853658536586,0.4878048780487805,0.6097560975609756,0.36585365853658536
72,2005,1610612750,MIN,41,33,24,82,7522,7676,-1.8780487804878048,0.4024390243902439,0.5853658536585366,0.21951219512195122
73,2005,1610612751,BKN,41,49,29,82,7691,7579,1.3658536585365855,0.5975609756097561,0.7073170731707317,0.4878048780487805
74,2005,1610612752,NYK,41,23,15,82,7842,8367,-6.402439024390244,0.2804878048780488,0.36585365853658536,0.1951219512195122
75,2005,1610612753,ORL,41,36,26,82,7784,7872,-1.0731707317073171,0.43902439024390244,0.6341463414634146,0.24390243902439024
76,2005,1610612754,IND,41,41,27,82,7699,7544,1.8902439024390243,0.5,0.6585365853658537,0.34146341463414637
77,2005,1610612755,PHI,41,38,23,82,8147,8307,-1.951219512195122,0.4634146341463415,0.5609756097560976,0.36585365853658536
78,2005,1610612756,PHX,41,54,31,82,8886,8431,5.548780487804878,0.6585365853658537,0.7560975609756098,0.5609756097560976
79,2005,1610612757,POR,41,21,15,82,7285,8060,-9.451219512195122,0.25609756097560976,0.36585365853658536,0.14634146341463414
80,2005,1610612758,SAC,41,44,27,82,8106,7980,1.5365853658536586,0.5365853658536586,0.6585365853658537,0.4146341463414634
81,2005,1610612759,SAS,41,63,34,82,7837,7278,6.817073170731708,0.7682926829268293,0.8292682926829268,0.7073170731707317
82,2005,1610612760,OKC,41,35,22,82,8411,8659,-3.024390243902439,0.4268292682926829,0.5365853658536586,0.3170731707317073
83,2005,1610612761,TOR,41,27,15,82,8287,8532,-2.9878048780487805,0.32926829268292684,0.36585365853658536,0.2926829268292683
84,2005,1610612762,UTA,41,41,22,82,7573,7789,-2.6341463414634148,0.5,0.5365853658536586,0.4634146341463415
85,2005,1610612763,MEM,41,49,30,82,7558,7255,3.6951219512195124,0.5975609756097561,0.7317073170731707,0.4634146341463415
86,2005,1610612764,WAS,41,42,27,82,8336,8184,1.853658536585366,0.5121951219512195,0.6585365853658537,0.36585365853658536
87,2005,1610612765,DET,41,64,37,82,7941,7394,6.670731707317073,0.7804878048780488,0.9024390243902439,0.6585365853658537
88,2005,1610612766,CHA,41,26,17,82,7943,8271,-4.0,0.3170731707317073,0.4146341463414634,0.21951219512195122
89,2006,1610612737,ATL,41,30,18,82,7680,8070,-4.7560975609756095,0.36585365853658536,0.43902439024390244,0.2926829268292683
90,2006,1610612738,BOS,41,24,12,82,7857,8137,-3.4146341463414633,0.2926829268292683,0.2926829268292683,0.2926829268292683
91,2006,1610612739,CLE,41,50,30,82,7934,7620,3.8292682926829267,0.6097560975609756,0.7317073170731707,0.4878048780487805
92,2006,1610612740,NOP,41,39,24,82,7833,7962,-1.5731707317073171,0.47560975609756095,0.5853658536585366,0.36585365853658536
93,2006,1610612741,CHI,41,49,31,82,8100,7689,5.012195121951219,0.5975609756097561,0.7560975609756098,0.43902439024390244
94,2006,1610612742,DAL,41,67,36,82,8201,7609,7.219512195121951,0.8170731707317073,0.8780487804878049,0.7560975609756098
95,2006,1610612743,DEN,41,45,23,82,8639,8506,1.6219512195121952,0.5487804878048781,0.5609756097560976,0.5365853658536586
96,2006,1610612744,GSW,41,42,30,82,8737,8765,-0.34146341463414637,0.5121951219512195,0.7317073170731707,0.2926829268292683
97,2006,1610612745,HOU,41,52,28,82,7953,7555,4.853658536585366,0.6341463414634146,0.6829268292682927,0.5853658536585366
98,2006,1610612746,LAC,41,40,25,82,7843,7881,-0.4634146341463415,0.4878048780487805,0.6097560975609756,0.36585365853658536
99,2006,1610612747,LAL,41,42,25,82,8474,8480,-0.07317073170731707,0.5121951219512195,0.6097560975609756,0.4146341463414634
100,2006,1610612748,MIA,41,44,27,82,7759,7834,-0.9146341463414634,0.5365853658536586,0.6585365853658537,0.4146341463414634
101,2006,1610612749,MIL,41,28,18,82,8172,8531,-4.378048780487805,0.34146341463414637,0.43902439024390244,0.24390243902439024
102,2006,1610612750,MIN,41,32,20,82,7877,8178,-3.6707317073170733,0.3902439024390244,0.4878048780487805,0.2926829268292683
103,2006,1610612751,BKN,41,41,24,82,8001,8064,-0.7682926829268293,0.5,0.5853658536585366,0.4146341463414634
104,2006,1610612752,NYK,41,33,19,82,7994,8228,-2.8536585365853657,0.4024390243902439,0.4634146341463415,0.34146341463414637
105,2006,1610612753,ORL,41,40,25,82,7771,7707,0.7804878048780488,0.4878048780487805,0.6097560975609756,0.36585365853658536
106,2006,1610612754,IND,41,35,22,82,7840,8040,-2.4390243902439024,0.4268292682926829,0.5365853658536586,0.3170731707317073
107,2006,1610612755,PHI,41,35,21,82,7785,8033,-3.024390243902439,0.4268292682926829,0.5121951219512195,0.34146341463414637
108,2006,1610612756,PHX,41,61,33,82,9037,8438,7.304878048780488,0.7439024390243902,0.8048780487804879,0.6829268292682927
109,2006,1610612757,POR,41,32,18,82,7717,8069,-4.2926829268292686,0.3902439024390244,0.43902439024390244,0.34146341463414637
110,2006,1610612758,SAC,41,33,20,82,8303,8451,-1.8048780487804879,0.4024390243902439,0.4878048780487805,0.3170731707317073
111,2006,1610612759,SAS,41,58,31,82,8079,7388,8.426829268292684,0.7073170731707317,0.7560975609756098,0.6585365853658537
112,2006,1610612760,OKC,41,31,20,82,8130,8367,-2.8902439024390243,0.3780487804878049,0.4878048780487805,0.2682926829268293
113,2006,1610612761,TOR,41,47,30,82,8157,8076,0.9878048780487805,0.573170731707317,0.7317073170731707,0.4146341463414634
114,2006,1610612762,UTA,41,51,31,82,8322,8087,2.8658536585365852,0.6219512195121951,0.7560975609756098,0.4878048780487805
115,2006,1610612763,MEM,41,22,14,82,8331,8753,-5.146341463414634,0.2682926829268293,0.34146341463414637,0.1951219512195122
116,2006,1610612764,WAS,41,41,26,82,8556,8598,-0.5121951219512195,0.5,0.6341463414634146,0.36585365853658536
117,2006,1610612765,DET,41,53,26,82,7872,7531,4.158536585365853,0.6463414634146342,0.6341463414634146,0.6585365853658537
118,2006,1610612766,CHA,41,33,20,82,7945,8252,-3.7439024390243905,0.4024390243902439,0.4878048780487805,0.3170731707317073
119,2007,1610612737,ATL,41,37,25,82,8054,8203,-1.8170731707317074,0.45121951219512196,0.6097560975609756,0.2926829268292683
120,2007,1610612738,BOS,41,66,35,82,8245,7404,10.25609756097561,0.8048780487804879,0.8536585365853658,0.7560975609756098
121,2007,1610612739,CLE,41,45,27,82,7903,7932,-0.35365853658536583,0.5487804878048781,0.6585365853658537,0.43902439024390244
122,2007,1610612740,NOP,41,56,30,82,8270,7837,5.280487804878049,0.6829268292682927,0.7317073170731707,0.6341463414634146
123,2007,1610612741,CHI,41,33,20,82,7981,8234,-3.0853658536585367,0.4024390243902439,0.4878048780487805,0.3170731707317073
124,2007,1610612742,DAL,41,51,34,82,8234,7862,4.536585365853658,0.6219512195121951,0.8292682926829268,0.4146341463414634
125,2007,1610612743,DEN,41,50,33,82,9074,8770,3.707317073170732,0.6097560975609756,0.8048780487804879,0.4146341463414634
126,2007,1610612744,GSW,41,48,27,82,9105,8924,2.207317073170732,0.5853658536585366,0.6585365853658537,0.5121951219512195
127,2007,1610612745,HOU,41,55,31,82,7931,7547,4.682926829268292,0.6707317073170732,0.7560975609756098,0.5853658536585366
128,2007,1610612746,LAC,41,23,13,82,7692,8288,-7.2682926829268295,0.2804878048780488,0.3170731707317073,0.24390243902439024
129,2007,1610612747,LAL,41,57,30,82,8904,8309,7.2560975609756095,0.6951219512195121,0.7317073170731707,0.6585365853658537
130,2007,1610612748,MIA,41,15,9,82,7491,8200,-8.646341463414634,0.18292682926829268,0.21951219512195122,0.14634146341463414
131,2007,1610612749,MIL,41,26,19,82,7956,8521,-6.890243902439025,0.3170731707317073,0.4634146341463415,0.17073170731707318
132,2007,1610612750,MIN,41,22,15,82,7839,8395,-6.780487804878049,0.2682926829268293,0.36585365853658536,0.17073170731707318
